,record_id,month,year,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius,City,country_id,Country,Latitude,Longitude
6928,1356986,2,1910,19.774,0.947,Cape Town,SOU,South Africa,32.95S,18.19E
6929,1356987,3,1910,18.71,0.677,Cape Town,SOU,South Africa,32.95S,18.19E
6930,1356988,4,1910,17.048,0.861,Cape Town,SOU,South Africa,32.95S,18.19E
6931,1356989,5,1910,14.933,0.669,Cape Town,SOU,South Africa,32.95S,18.19E
6932,1356990,6,1910,12.169,1.192,Cape Town,SOU,South Africa,32.95S,18.19E
6933,1356991,7,1910,12.448,1.454,Cape Town,SOU,South Africa,32.95S,18.19E
6934,1356992,8,1910,11.33,0.69,Cape Town,SOU,South Africa,32.95S,18.19E
6935,1356993,9,1910,13.895,0.68,Cape Town,SOU,South Africa,32.95S,18.19E
6936,1356994,10,1910,15.211,0.861,Cape Town,SOU,South Africa,32.95S,18.19E
6937,1356995,11,1910,16.318,0.78,Cape Town,SOU,South Africa,32.95S,18.19E
6938,1356996,12,1910,19.561,1.048,Cape Town,SOU,South Africa,32.95S,18.19E
6939,1356997,1,1911,19.13,0.734,Cape Town,SOU,South Africa,32.95S,18.19E
6940,1356998,2,1911,20.614,0.742,Cape Town,SOU,South Africa,32.95S,18.19E
6941,1356999,3,1911,18.937,1.193,Cape Town,SOU,South Africa,32.95S,18.19E
6942,1357000,4,1911,16.757,0.83,Cape Town,SOU,South Africa,32.95S,18.19E
6943,1357001,5,1911,14.837,1.031,Cape Town,SOU,South Africa,32.95S,18.19E
6944,1357002,6,1911,12.583,1.229,Cape Town,SOU,South Africa,32.95S,18.19E
6945,1357003,7,1911,11.203,0.703,Cape Town,SOU,South Africa,32.95S,18.19E
6946,1357004,8,1911,11.038,1.857,Cape Town,SOU,South Africa,32.95S,18.19E
6947,1357005,9,1911,13.393,0.577,Cape Town,SOU,South Africa,32.95S,18.19E
6948,1357006,10,1911,16.396,1.005,Cape Town,SOU,South Africa,32.95S,18.19E
6949,1357007,11,1911,17.556,0.811,Cape Town,SOU,South Africa,32.95S,18.19E
6950,1357008,12,1911,18.266,1.292,Cape Town,SOU,South Africa,32.95S,18.19E
6951,1357009,1,1912,19.509,0.989,Cape Town,SOU,South Africa,32.95S,18.19E
6952,1357010,2,1912,18.828,1.108,Cape Town,SOU,South Africa,32.95S,18.19E
6953,1357011,3,1912,18.939,2.009,Cape Town,SOU,South Africa,32.95S,18.19E
6954,1357012,4,1912,15.66,3.797,Cape Town,SOU,South Africa,32.95S,18.19E
6955,1357013,5,1912,13.147,2.899,Cape Town,SOU,South Africa,32.95S,18.19E
6956,1357014,6,1912,12.702,4.212,Cape Town,SOU,South Africa,32.95S,18.19E
6957,1357015,7,1912,12.317,0.962,Cape Town,SOU,South Africa,32.95S,18.19E
6958,1357016,8,1912,12.447,0.97,Cape Town,SOU,South Africa,32.95S,18.19E
6959,1357017,9,1912,12.463,0.555,Cape Town,SOU,South Africa,32.95S,18.19E
6960,1357018,10,1912,16.158,0.931,Cape Town,SOU,South Africa,32.95S,18.19E
6961,1357019,11,1912,16.615,0.848,Cape Town,SOU,South Africa,32.95S,18.19E
6962,1357020,12,1912,19.632,0.91,Cape Town,SOU,South Africa,32.95S,18.19E
6963,1357021,1,1913,20.899,0.774,Cape Town,SOU,South Africa,32.95S,18.19E
6964,1357022,2,1913,19.978,1.281,Cape Town,SOU,South Africa,32.95S,18.19E
6965,1357023,3,1913,19.859,1.217,Cape Town,SOU,South Africa,32.95S,18.19E
6966,1357024,4,1913,15.882,1.478,Cape Town,SOU,South Africa,32.95S,18.19E
6967,1357025,5,1913,14.871,1.304,Cape Town,SOU,South Africa,32.95S,18.19E
6968,1357026,6,1913,13.445,0.801,Cape Town,SOU,South Africa,32.95S,18.19E
6969,1357027,7,1913,11.028,0.563,Cape Town,SOU,South Africa,32.95S,18.19E
6970,1357028,8,1913,13.022,0.708,Cape Town,SOU,South Africa,32.95S,18.19E
6971,1357029,9,1913,13.077,0.661,Cape Town,SOU,South Africa,32.95S,18.19E
6972,1357030,10,1913,15.069,0.655,Cape Town,SOU,South Africa,32.95S,18.19E
6973,1357031,11,1913,17.639,0.63,Cape Town,SOU,South Africa,32.95S,18.19E
6974,1357032,12,1913,17.954,2.182,Cape Town,SOU,South Africa,32.95S,18.19E
6975,1357033,1,1914,19.786,2.498,Cape Town,SOU,South Africa,32.95S,18.19E
6976,1357034,2,1914,19.759,0.664,Cape Town,SOU,South Africa,32.95S,18.19E
6977,1357035,3,1914,19.022,0.553,Cape Town,SOU,South Africa,32.95S,18.19E
6978,1357036,4,1914,15.758,0.784,Cape Town,SOU,South Africa,32.95S,18.19E
6979,1357037,5,1914,15.043,0.627,Cape Town,SOU,South Africa,32.95S,18.19E
6980,1357038,6,1914,12.24,0.81,Cape Town,SOU,South Africa,32.95S,18.19E
6981,1357039,7,1914,12.933,1.329,Cape Town,SOU,South Africa,32.95S,18.19E
6982,1357040,8,1914,11.191,0.692,Cape Town,SOU,South Africa,32.95S,18.19E
6983,1357041,9,1914,13.551,0.794,Cape Town,SOU,South Africa,32.95S,18.19E
6984,1357042,10,1914,16.928,1.409,Cape Town,SOU,South Africa,32.95S,18.19E
6986,1357044,12,1914,17.849,1.182,Cape Town,SOU,South Africa,32.95S,18.19E
6987,1357045,1,1915,20.888,0.927,Cape Town,SOU,South Africa,32.95S,18.19E
6988,1357046,2,1915,21.193,0.89,Cape Town,SOU,South Africa,32.95S,18.19E
6989,1357047,3,1915,20.06,1.038,Cape Town,SOU,South Africa,32.95S,18.19E
6990,1357048,4,1915,14.962,0.88,Cape Town,SOU,South Africa,32.95S,18.19E
6991,1357049,5,1915,14.584,1.186,Cape Town,SOU,South Africa,32.95S,18.19E
6992,1357050,6,1915,12.792,0.649,Cape Town,SOU,South Africa,32.95S,18.19E
6993,1357051,7,1915,9.997,0.754,Cape Town,SOU,South Africa,32.95S,18.19E
6994,1357052,8,1915,12.365,0.613,Cape Town,SOU,South Africa,32.95S,18.19E
6995,1357053,9,1915,12.86,1.266,Cape Town,SOU,South Africa,32.95S,18.19E
6996,1357054,10,1915,15.412,0.634,Cape Town,SOU,South Africa,32.95S,18.19E
6997,1357055,11,1915,17.537,0.642,Cape Town,SOU,South Africa,32.95S,18.19E
6998,1357056,12,1915,19.197,0.569,Cape Town,SOU,South Africa,32.95S,18.19E
6999,1357057,1,1916,19.543,0.708,Cape Town,SOU,South Africa,32.95S,18.19E
7000,1357058,2,1916,20.079,0.847,Cape Town,SOU,South Africa,32.95S,18.19E
7001,1357059,3,1916,18.29,0.807,Cape Town,SOU,South Africa,32.95S,18.19E
7002,1357060,4,1916,17.171,0.583,Cape Town,SOU,South Africa,32.95S,18.19E
7003,1357061,5,1916,13.186,1.058,Cape Town,SOU,South Africa,32.95S,18.19E
7004,1357062,6,1916,11.568,0.64,Cape Town,SOU,South Africa,32.95S,18.19E
7005,1357063,7,1916,11.889,1.157,Cape Town,SOU,South Africa,32.95S,18.19E
7006,1357064,8,1916,11.886,0.77,Cape Town,SOU,South Africa,32.95S,18.19E
7007,1357065,9,1916,13.311,0.639,Cape Town,SOU,South Africa,32.95S,18.19E
7008,1357066,10,1916,15.606,0.518,Cape Town,SOU,South Africa,32.95S,18.19E
7009,1357067,11,1916,17.82,0.574,Cape Town,SOU,South Africa,32.95S,18.19E
7010,1357068,12,1916,19.26,0.726,Cape Town,SOU,South Africa,32.95S,18.19E
7011,1357069,1,1917,19.926,0.748,Cape Town,SOU,South Africa,32.95S,18.19E
7012,1357070,2,1917,21.519,0.963,Cape Town,SOU,South Africa,32.95S,18.19E
7013,1357071,3,1917,18.444,1.104,Cape Town,SOU,South Africa,32.95S,18.19E
7014,1357072,4,1917,16.538,1.657,Cape Town,SOU,South Africa,32.95S,18.19E
7015,1357073,5,1917,13.209,1.247,Cape Town,SOU,South Africa,32.95S,18.19E
7016,1357074,6,1917,11.476,2.076,Cape Town,SOU,South Africa,32.95S,18.19E
7017,1357075,7,1917,11.55,2.099,Cape Town,SOU,South Africa,32.95S,18.19E
7018,1357076,8,1917,10.823,1.593,Cape Town,SOU,South Africa,32.95S,18.19E
7019,1357077,9,1917,13.446,0.673,Cape Town,SOU,South Africa,32.95S,18.19E
7020,1357078,10,1917,15.386,0.915,Cape Town,SOU,South Africa,32.95S,18.19E
7021,1357079,11,1917,16.464,0.627,Cape Town,SOU,South Africa,32.95S,18.19E
7022,1357080,12,1917,18.646,1.059,Cape Town,SOU,South Africa,32.95S,18.19E
7023,1357081,1,1918,19.765,0.973,Cape Town,SOU,South Africa,32.95S,18.19E
7024,1357082,2,1918,20.489,0.771,Cape Town,SOU,South Africa,32.95S,18.19E
7025,1357083,3,1918,18.437,0.647,Cape Town,SOU,South Africa,32.95S,18.19E
7026,1357084,4,1918,17.362,1.09,Cape Town,SOU,South Africa,32.95S,18.19E
7027,1357085,5,1918,14.0,1.173,Cape Town,SOU,South Africa,32.95S,18.19E
7028,1357086,6,1918,12.649,0.81,Cape Town,SOU,South Africa,32.95S,18.19E
7029,1357087,7,1918,11.231,1.949,Cape Town,SOU,South Africa,32.95S,18.19E
7030,1357088,8,1918,13.996,3.872,Cape Town,SOU,South Africa,32.95S,18.19E
7031,1357089,9,1918,14.069,0.781,Cape Town,SOU,South Africa,32.95S,18.19E
7032,1357090,10,1918,15.396,0.591,Cape Town,SOU,South Africa,32.95S,18.19E
7033,1357091,11,1918,17.335,0.992,Cape Town,SOU,South Africa,32.95S,18.19E
7034,1357092,12,1918,18.496,0.479,Cape Town,SOU,South Africa,32.95S,18.19E
7035,1357093,1,1919,18.883,0.79,Cape Town,SOU,South Africa,32.95S,18.19E
7036,1357094,2,1919,20.073,1.126,Cape Town,SOU,South Africa,32.95S,18.19E
7037,1357095,3,1919,20.119,1.46,Cape Town,SOU,South Africa,32.95S,18.19E
7038,1357096,4,1919,17.64,0.812,Cape Town,SOU,South Africa,32.95S,18.19E
7039,1357097,5,1919,15.701,1.32,Cape Town,SOU,South Africa,32.95S,18.19E
7040,1357098,6,1919,13.325,0.867,Cape Town,SOU,South Africa,32.95S,18.19E
7041,1357099,7,1919,11.236,1.368,Cape Town,SOU,South Africa,32.95S,18.19E
7042,1357100,8,1919,12.599,0.608,Cape Town,SOU,South Africa,32.95S,18.19E
7043,1357101,9,1919,12.415,0.709,Cape Town,SOU,South Africa,32.95S,18.19E
7044,1357102,10,1919,16.354,2.037,Cape Town,SOU,South Africa,32.95S,18.19E
7045,1357103,11,1919,17.551,0.748,Cape Town,SOU,South Africa,32.95S,18.19E
7046,1357104,12,1919,18.878,0.693,Cape Town,SOU,South Africa,32.95S,18.19E
7047,1357105,1,1920,20.591,1.088,Cape Town,SOU,South Africa,32.95S,18.19E
7048,1357106,2,1920,19.903,0.724,Cape Town,SOU,South Africa,32.95S,18.19E
7049,1357107,3,1920,18.991,0.88,Cape Town,SOU,South Africa,32.95S,18.19E
7050,1357108,4,1920,18.73,1.827,Cape Town,SOU,South Africa,32.95S,18.19E
7051,1357109,5,1920,14.468,0.601,Cape Town,SOU,South Africa,32.95S,18.19E
7052,1357110,6,1920,11.843,0.607,Cape Town,SOU,South Africa,32.95S,18.19E
7053,1357111,7,1920,12.61,1.017,Cape Town,SOU,South Africa,32.95S,18.19E
7054,1357112,8,1920,13.163,1.122,Cape Town,SOU,South Africa,32.95S,18.19E
7055,1357113,9,1920,12.922,0.967,Cape Town,SOU,South Africa,32.95S,18.19E
7056,1357114,10,1920,14.811,0.709,Cape Town,SOU,South Africa,32.95S,18.19E
7057,1357115,11,1920,18.406,0.922,Cape Town,SOU,South Africa,32.95S,18.19E
7058,1357116,12,1920,18.502,0.89,Cape Town,SOU,South Africa,32.95S,18.19E
7059,1357117,1,1921,18.622,1.144,Cape Town,SOU,South Africa,32.95S,18.19E
7060,1357118,2,1921,20.443,1.224,Cape Town,SOU,South Africa,32.95S,18.19E
7061,1357119,3,1921,19.714,0.601,Cape Town,SOU,South Africa,32.95S,18.19E
7062,1357120,4,1921,16.596,0.57,Cape Town,SOU,South Africa,32.95S,18.19E
7063,1357121,5,1921,15.854,1.292,Cape Town,SOU,South Africa,32.95S,18.19E
7064,1357122,6,1921,12.158,1.161,Cape Town,SOU,South Africa,32.95S,18.19E
7065,1357123,7,1921,10.791,0.717,Cape Town,SOU,South Africa,32.95S,18.19E
7066,1357124,8,1921,11.001,0.808,Cape Town,SOU,South Africa,32.95S,18.19E
7067,1357125,9,1921,13.585,1.502,Cape Town,SOU,South Africa,32.95S,18.19E
7068,1357126,10,1921,15.119,1.457,Cape Town,SOU,South Africa,32.95S,18.19E
7069,1357127,11,1921,17.802,0.864,Cape Town,SOU,South Africa,32.95S,18.19E
7070,1357128,12,1921,18.236,1.004,Cape Town,SOU,South Africa,32.95S,18.19E
7071,1357129,1,1922,18.949,0.964,Cape Town,SOU,South Africa,32.95S,18.19E
7072,1357130,2,1922,19.596,0.744,Cape Town,SOU,South Africa,32.95S,18.19E
7073,1357131,3,1922,19.168,0.73,Cape Town,SOU,South Africa,32.95S,18.19E
7074,1357132,4,1922,17.563,1.511,Cape Town,SOU,South Africa,32.95S,18.19E
7075,1357133,5,1922,14.604,1.042,Cape Town,SOU,South Africa,32.95S,18.19E
7076,1357134,6,1922,11.746,0.662,Cape Town,SOU,South Africa,32.95S,18.19E
7077,1357135,7,1922,12.875,1.276,Cape Town,SOU,South Africa,32.95S,18.19E
7078,1357136,8,1922,10.672,1.045,Cape Town,SOU,South Africa,32.95S,18.19E
7079,1357137,9,1922,14.216,1.186,Cape Town,SOU,South Africa,32.95S,18.19E
7080,1357138,10,1922,15.337,0.535,Cape Town,SOU,South Africa,32.95S,18.19E
7081,1357139,11,1922,16.503,2.184,Cape Town,SOU,South Africa,32.95S,18.19E
7082,1357140,12,1922,19.354,0.692,Cape Town,SOU,South Africa,32.95S,18.19E
7083,1357141,1,1923,19.284,0.645,Cape Town,SOU,South Africa,32.95S,18.19E
7084,1357142,2,1923,19.791,0.879,Cape Town,SOU,South Africa,32.95S,18.19E
7085,1357143,3,1923,19.536,0.682,Cape Town,SOU,South Africa,32.95S,18.19E
7086,1357144,4,1923,15.909,1.152,Cape Town,SOU,South Africa,32.95S,18.19E
7087,1357145,5,1923,13.42,1.084,Cape Town,SOU,South Africa,32.95S,18.19E
7088,1357146,6,1923,12.062,0.897,Cape Town,SOU,South Africa,32.95S,18.19E
7089,1357147,7,1923,11.641,0.731,Cape Town,SOU,South Africa,32.95S,18.19E
7090,1357148,8,1923,12.732,0.569,Cape Town,SOU,South Africa,32.95S,18.19E
7091,1357149,9,1923,13.945,1.244,Cape Town,SOU,South Africa,32.95S,18.19E
7092,1357150,10,1923,16.766,1.258,Cape Town,SOU,South Africa,32.95S,18.19E
7093,1357151,11,1923,17.766,0.555,Cape Town,SOU,South Africa,32.95S,18.19E
7094,1357152,12,1923,19.553,0.679,Cape Town,SOU,South Africa,32.95S,18.19E
7095,1357153,1,1924,20.564,0.523,Cape Town,SOU,South Africa,32.95S,18.19E
7096,1357154,2,1924,20.167,0.685,Cape Town,SOU,South Africa,32.95S,18.19E
7097,1357155,3,1924,17.563,0.905,Cape Town,SOU,South Africa,32.95S,18.19E
7098,1357156,4,1924,17.665,1.297,Cape Town,SOU,South Africa,32.95S,18.19E
7099,1357157,5,1924,13.199,0.755,Cape Town,SOU,South Africa,32.95S,18.19E
7100,1357158,6,1924,12.137,0.617,Cape Town,SOU,South Africa,32.95S,18.19E
7101,1357159,7,1924,12.082,0.724,Cape Town,SOU,South Africa,32.95S,18.19E
7102,1357160,8,1924,11.783,0.569,Cape Town,SOU,South Africa,32.95S,18.19E
7103,1357161,9,1924,13.381,1.112,Cape Town,SOU,South Africa,32.95S,18.19E
7104,1357162,10,1924,14.801,0.487,Cape Town,SOU,South Africa,32.95S,18.19E
7105,1357163,11,1924,16.192,0.787,Cape Town,SOU,South Africa,32.95S,18.19E
7106,1357164,12,1924,18.807,4.486,Cape Town,SOU,South Africa,32.95S,18.19E
7107,1357165,1,1925,19.225,0.623,Cape Town,SOU,South Africa,32.95S,18.19E
7108,1357166,2,1925,20.963,0.62,Cape Town,SOU,South Africa,32.95S,18.19E
7109,1357167,3,1925,19.96,1.196,Cape Town,SOU,South Africa,32.95S,18.19E
7110,1357168,4,1925,17.179,0.787,Cape Town,SOU,South Africa,32.95S,18.19E
7111,1357169,5,1925,14.538,1.403,Cape Town,SOU,South Africa,32.95S,18.19E
7112,1357170,6,1925,11.611,0.937,Cape Town,SOU,South Africa,32.95S,18.19E
7113,1357171,7,1925,11.714,1.301,Cape Town,SOU,South Africa,32.95S,18.19E
7114,1357172,8,1925,13.472,1.613,Cape Town,SOU,South Africa,32.95S,18.19E
7115,1357173,9,1925,14.293,0.962,Cape Town,SOU,South Africa,32.95S,18.19E
7116,1357174,10,1925,15.607,0.531,Cape Town,SOU,South Africa,32.95S,18.19E
7117,1357175,11,1925,16.651,0.89,Cape Town,SOU,South Africa,32.95S,18.19E
7118,1357176,12,1925,18.105,0.668,Cape Town,SOU,South Africa,32.95S,18.19E
7119,1357177,1,1926,20.619,1.022,Cape Town,SOU,South Africa,32.95S,18.19E
7120,1357178,2,1926,18.959,2.096,Cape Town,SOU,South Africa,32.95S,18.19E
7121,1357179,3,1926,19.32,0.663,Cape Town,SOU,South Africa,32.95S,18.19E
7122,1357180,4,1926,17.531,1.276,Cape Town,SOU,South Africa,32.95S,18.19E
7123,1357181,5,1926,14.828,0.734,Cape Town,SOU,South Africa,32.95S,18.19E
7124,1357182,6,1926,13.118,1.493,Cape Town,SOU,South Africa,32.95S,18.19E
7125,1357183,7,1926,10.959,0.67,Cape Town,SOU,South Africa,32.95S,18.19E
7126,1357184,8,1926,12.288,0.693,Cape Town,SOU,South Africa,32.95S,18.19E
7127,1357185,9,1926,13.398,1.0,Cape Town,SOU,South Africa,32.95S,18.19E
7128,1357186,10,1926,14.647,0.708,Cape Town,SOU,South Africa,32.95S,18.19E
7129,1357187,11,1926,16.817,0.793,Cape Town,SOU,South Africa,32.95S,18.19E
7130,1357188,12,1926,18.927,0.719,Cape Town,SOU,South Africa,32.95S,18.19E
7131,1357189,1,1927,21.047,0.921,Cape Town,SOU,South Africa,32.95S,18.19E
7132,1357190,2,1927,20.462,0.757,Cape Town,SOU,South Africa,32.95S,18.19E
7133,1357191,3,1927,19.726,0.876,Cape Town,SOU,South Africa,32.95S,18.19E
7134,1357192,4,1927,17.412,0.903,Cape Town,SOU,South Africa,32.95S,18.19E
7135,1357193,5,1927,14.234,0.724,Cape Town,SOU,South Africa,32.95S,18.19E
7136,1357194,6,1927,14.275,1.438,Cape Town,SOU,South Africa,32.95S,18.19E
7137,1357195,7,1927,12.736,0.543,Cape Town,SOU,South Africa,32.95S,18.19E
7138,1357196,8,1927,13.186,0.645,Cape Town,SOU,South Africa,32.95S,18.19E
7139,1357197,9,1927,15.442,3.096,Cape Town,SOU,South Africa,32.95S,18.19E
7140,1357198,10,1927,16.736,1.017,Cape Town,SOU,South Africa,32.95S,18.19E
7141,1357199,11,1927,19.282,1.549,Cape Town,SOU,South Africa,32.95S,18.19E
7142,1357200,12,1927,18.747,0.647,Cape Town,SOU,South Africa,32.95S,18.19E
7143,1357201,1,1928,19.818,0.822,Cape Town,SOU,South Africa,32.95S,18.19E
7144,1357202,2,1928,20.198,0.598,Cape Town,SOU,South Africa,32.95S,18.19E
7146,1357204,4,1928,17.242,0.88,Cape Town,SOU,South Africa,32.95S,18.19E
7147,1357205,5,1928,16.234,1.728,Cape Town,SOU,South Africa,32.95S,18.19E
7148,1357206,6,1928,11.86,0.689,Cape Town,SOU,South Africa,32.95S,18.19E
7149,1357207,7,1928,13.184,0.827,Cape Town,SOU,South Africa,32.95S,18.19E
7150,1357208,8,1928,12.468,0.693,Cape Town,SOU,South Africa,32.95S,18.19E
7151,1357209,9,1928,12.319,1.28,Cape Town,SOU,South Africa,32.95S,18.19E
7152,1357210,10,1928,15.402,0.506,Cape Town,SOU,South Africa,32.95S,18.19E
7153,1357211,11,1928,16.99,0.635,Cape Town,SOU,South Africa,32.95S,18.19E
7154,1357212,12,1928,18.836,1.025,Cape Town,SOU,South Africa,32.95S,18.19E
7155,1357213,1,1929,21.169,0.968,Cape Town,SOU,South Africa,32.95S,18.19E
7156,1357214,2,1929,19.422,0.694,Cape Town,SOU,South Africa,32.95S,18.19E
7157,1357215,3,1929,19.215,0.559,Cape Town,SOU,South Africa,32.95S,18.19E
7158,1357216,4,1929,15.862,1.049,Cape Town,SOU,South Africa,32.95S,18.19E
7159,1357217,5,1929,14.673,1.215,Cape Town,SOU,South Africa,32.95S,18.19E
7160,1357218,6,1929,13.415,0.747,Cape Town,SOU,South Africa,32.95S,18.19E
7161,1357219,7,1929,11.289,0.739,Cape Town,SOU,South Africa,32.95S,18.19E
7162,1357220,8,1929,12.881,0.792,Cape Town,SOU,South Africa,32.95S,18.19E
7163,1357221,9,1929,13.675,1.375,Cape Town,SOU,South Africa,32.95S,18.19E
7164,1357222,10,1929,15.725,0.611,Cape Town,SOU,South Africa,32.95S,18.19E
7165,1357223,11,1929,17.308,0.616,Cape Town,SOU,South Africa,32.95S,18.19E
7166,1357224,12,1929,18.692,1.397,Cape Town,SOU,South Africa,32.95S,18.19E
7167,1357225,1,1930,19.941,0.832,Cape Town,SOU,South Africa,32.95S,18.19E
7168,1357226,2,1930,19.767,0.574,Cape Town,SOU,South Africa,32.95S,18.19E
7169,1357227,3,1930,19.142,1.361,Cape Town,SOU,South Africa,32.95S,18.19E
7170,1357228,4,1930,16.06,0.887,Cape Town,SOU,South Africa,32.95S,18.19E
7171,1357229,5,1930,16.279,0.886,Cape Town,SOU,South Africa,32.95S,18.19E
7172,1357230,6,1930,13.364,0.857,Cape Town,SOU,South Africa,32.95S,18.19E
7173,1357231,7,1930,13.013,0.703,Cape Town,SOU,South Africa,32.95S,18.19E
7174,1357232,8,1930,12.306,0.666,Cape Town,SOU,South Africa,32.95S,18.19E
7176,1357234,10,1930,15.654,1.444,Cape Town,SOU,South Africa,32.95S,18.19E
7177,1357235,11,1930,17.586,1.678,Cape Town,SOU,South Africa,32.95S,18.19E
7178,1357236,12,1930,18.334,2.311,Cape Town,SOU,South Africa,32.95S,18.19E
7179,1357237,1,1931,21.472,1.01,Cape Town,SOU,South Africa,32.95S,18.19E
7180,1357238,2,1931,20.903,0.552,Cape Town,SOU,South Africa,32.95S,18.19E
7181,1357239,3,1931,20.507,0.76,Cape Town,SOU,South Africa,32.95S,18.19E
7182,1357240,4,1931,15.172,1.115,Cape Town,SOU,South Africa,32.95S,18.19E
7183,1357241,5,1931,14.92,1.373,Cape Town,SOU,South Africa,32.95S,18.19E
7184,1357242,6,1931,12.635,1.59,Cape Town,SOU,South Africa,32.95S,18.19E
7185,1357243,7,1931,11.324,1.273,Cape Town,SOU,South Africa,32.95S,18.19E
7186,1357244,8,1931,12.528,0.506,Cape Town,SOU,South Africa,32.95S,18.19E
7187,1357245,9,1931,13.49,0.757,Cape Town,SOU,South Africa,32.95S,18.19E
7188,1357246,10,1931,14.823,0.824,Cape Town,SOU,South Africa,32.95S,18.19E
7189,1357247,11,1931,19.288,0.684,Cape Town,SOU,South Africa,32.95S,18.19E
7190,1357248,12,1931,18.679,0.759,Cape Town,SOU,South Africa,32.95S,18.19E
7191,1357249,1,1932,18.922,0.908,Cape Town,SOU,South Africa,32.95S,18.19E
7192,1357250,2,1932,20.194,2.085,Cape Town,SOU,South Africa,32.95S,18.19E
7193,1357251,3,1932,19.293,0.658,Cape Town,SOU,South Africa,32.95S,18.19E
7194,1357252,4,1932,19.319,1.468,Cape Town,SOU,South Africa,32.95S,18.19E
7195,1357253,5,1932,15.856,1.303,Cape Town,SOU,South Africa,32.95S,18.19E
7196,1357254,6,1932,12.663,0.716,Cape Town,SOU,South Africa,32.95S,18.19E
7197,1357255,7,1932,11.279,0.523,Cape Town,SOU,South Africa,32.95S,18.19E
7198,1357256,8,1932,13.176,0.907,Cape Town,SOU,South Africa,32.95S,18.19E
7199,1357257,9,1932,12.947,1.249,Cape Town,SOU,South Africa,32.95S,18.19E
7200,1357258,10,1932,15.952,0.536,Cape Town,SOU,South Africa,32.95S,18.19E
7201,1357259,11,1932,18.65,1.411,Cape Town,SOU,South Africa,32.95S,18.19E
7202,1357260,12,1932,18.877,0.58,Cape Town,SOU,South Africa,32.95S,18.19E
7203,1357261,1,1933,20.107,0.943,Cape Town,SOU,South Africa,32.95S,18.19E
7204,1357262,2,1933,20.033,0.85,Cape Town,SOU,South Africa,32.95S,18.19E
7205,1357263,3,1933,18.425,1.295,Cape Town,SOU,South Africa,32.95S,18.19E
7206,1357264,4,1933,17.934,0.699,Cape Town,SOU,South Africa,32.95S,18.19E
7207,1357265,5,1933,14.393,1.121,Cape Town,SOU,South Africa,32.95S,18.19E
7208,1357266,6,1933,11.948,1.009,Cape Town,SOU,South Africa,32.95S,18.19E
7209,1357267,7,1933,11.262,1.069,Cape Town,SOU,South Africa,32.95S,18.19E
7210,1357268,8,1933,11.786,0.711,Cape Town,SOU,South Africa,32.95S,18.19E
7211,1357269,9,1933,14.172,0.585,Cape Town,SOU,South Africa,32.95S,18.19E
7212,1357270,10,1933,16.216,0.644,Cape Town,SOU,South Africa,32.95S,18.19E
7213,1357271,11,1933,18.02,0.842,Cape Town,SOU,South Africa,32.95S,18.19E
7214,1357272,12,1933,20.474,0.915,Cape Town,SOU,South Africa,32.95S,18.19E
7215,1357273,1,1934,20.002,1.148,Cape Town,SOU,South Africa,32.95S,18.19E
7216,1357274,2,1934,20.707,1.273,Cape Town,SOU,South Africa,32.95S,18.19E
7217,1357275,3,1934,18.69,0.716,Cape Town,SOU,South Africa,32.95S,18.19E
7218,1357276,4,1934,18.269,0.629,Cape Town,SOU,South Africa,32.95S,18.19E
7219,1357277,5,1934,15.586,1.015,Cape Town,SOU,South Africa,32.95S,18.19E
7220,1357278,6,1934,14.952,0.627,Cape Town,SOU,South Africa,32.95S,18.19E
7222,1357280,8,1934,12.357,0.928,Cape Town,SOU,South Africa,32.95S,18.19E
7223,1357281,9,1934,14.52,0.725,Cape Town,SOU,South Africa,32.95S,18.19E
7224,1357282,10,1934,15.291,1.736,Cape Town,SOU,South Africa,32.95S,18.19E
7225,1357283,11,1934,18.152,1.424,Cape Town,SOU,South Africa,32.95S,18.19E
7226,1357284,12,1934,19.555,0.68,Cape Town,SOU,South Africa,32.95S,18.19E
7227,1357285,1,1935,20.329,0.545,Cape Town,SOU,South Africa,32.95S,18.19E
7228,1357286,2,1935,20.79,0.816,Cape Town,SOU,South Africa,32.95S,18.19E
7229,1357287,3,1935,17.86,0.873,Cape Town,SOU,South Africa,32.95S,18.19E
7230,1357288,4,1935,16.475,1.936,Cape Town,SOU,South Africa,32.95S,18.19E
